Ensemble_Id
ENSMUSG00000035273
ENSMUSG00000035274
ENSMUSG00000035277
ENSMUSG00000035283
ENSMUSG00000035456
ENSMUSG00000035513
ENSMUSG00000035551
ENSMUSG00000035773
ENSMUSG00000035783
ENSMUSG00000036192
ENSMUSG00000036198
ENSMUSG00000036357
ENSMUSG00000036422
ENSMUSG00000036437
ENSMUSG00000036523
ENSMUSG00000036834
ENSMUSG00000036887
ENSMUSG00000036907
ENSMUSG00000037014
ENSMUSG00000037225
ENSMUSG00000037428
ENSMUSG00000037624
ENSMUSG00000037771
ENSMUSG00000037872
ENSMUSG00000037940
ENSMUSG00000038059
ENSMUSG00000038128
ENSMUSG00000038156
ENSMUSG00000038173
ENSMUSG00000038257
ENSMUSG00000038331
ENSMUSG00000038530
ENSMUSG00000038583
ENSMUSG00000038760
ENSMUSG00000039037
ENSMUSG00000039116
ENSMUSG00000039358
ENSMUSG00000039405
ENSMUSG00000039474
ENSMUSG00000039579
ENSMUSG00000039714
ENSMUSG00000039728
ENSMUSG00000039830
ENSMUSG00000039943
ENSMUSG00000040258
ENSMUSG00000040260
ENSMUSG00000040372
ENSMUSG00000040373
ENSMUSG00000040452
ENSMUSG00000040495
ENSMUSG00000040536
ENSMUSG00000040836
ENSMUSG00000040856
ENSMUSG00000040998
ENSMUSG00000041046
ENSMUSG00000041235
ENSMUSG00000041272
ENSMUSG00000041378
ENSMUSG00000041380
ENSMUSG00000041911
ENSMUSG00000041986
ENSMUSG00000042045
ENSMUSG00000042258
ENSMUSG00000042429
ENSMUSG00000042453
ENSMUSG00000042589
ENSMUSG00000042604
ENSMUSG00000042622
ENSMUSG00000042770
ENSMUSG00000042804
ENSMUSG00000042816
ENSMUSG00000042817
ENSMUSG00000043004
ENSMUSG00000043441
ENSMUSG00000043556
ENSMUSG00000043659
ENSMUSG00000044288
ENSMUSG00000044338
ENSMUSG00000044933
ENSMUSG00000044988
ENSMUSG00000045232
ENSMUSG00000045246
ENSMUSG00000045382
ENSMUSG00000045471
ENSMUSG00000045573
ENSMUSG00000045613
ENSMUSG00000045731
ENSMUSG00000045903
ENSMUSG00000045991
ENSMUSG00000046027
ENSMUSG00000046159
ENSMUSG00000046160
ENSMUSG00000046178
ENSMUSG00000046314
ENSMUSG00000046523
ENSMUSG00000046532
ENSMUSG00000046814
ENSMUSG00000046818
ENSMUSG00000046922
ENSMUSG00000046982
ENSMUSG00000047139
ENSMUSG00000047259
ENSMUSG00000047496
ENSMUSG00000047507
ENSMUSG00000047712
ENSMUSG00000047773
ENSMUSG00000047904
ENSMUSG00000047907
ENSMUSG00000048218
ENSMUSG00000048251
ENSMUSG00000048349
ENSMUSG00000048387
ENSMUSG00000048482
ENSMUSG00000048562
ENSMUSG00000048583
ENSMUSG00000048699
ENSMUSG00000048776
ENSMUSG00000048939
ENSMUSG00000048988
ENSMUSG00000049001
ENSMUSG00000049103
ENSMUSG00000049112
ENSMUSG00000049148
ENSMUSG00000049511
ENSMUSG00000049630
ENSMUSG00000049791
ENSMUSG00000049796
ENSMUSG00000050010
ENSMUSG00000050063
ENSMUSG00000050121
ENSMUSG00000050511
ENSMUSG00000050534
ENSMUSG00000050541
ENSMUSG00000050558
ENSMUSG00000050783
ENSMUSG00000050830
ENSMUSG00000050840
ENSMUSG00000051029
ENSMUSG00000051747
ENSMUSG00000051910
ENSMUSG00000052229
ENSMUSG00000052336
ENSMUSG00000052353
ENSMUSG00000052504
ENSMUSG00000052609
ENSMUSG00000052613
ENSMUSG00000052837
ENSMUSG00000053007
ENSMUSG00000053141
ENSMUSG00000053279
ENSMUSG00000053368
ENSMUSG00000053819
ENSMUSG00000054252
ENSMUSG00000054667
ENSMUSG00000055078
ENSMUSG00000055214
ENSMUSG00000055421
ENSMUSG00000055471
ENSMUSG00000055540
ENSMUSG00000055761
ENSMUSG00000055775
ENSMUSG00000056296
ENSMUSG00000056306
ENSMUSG00000056492
ENSMUSG00000056648
ENSMUSG00000057098
ENSMUSG00000058248
ENSMUSG00000058400
ENSMUSG00000058624
ENSMUSG00000058665
ENSMUSG00000058897
ENSMUSG00000059003
ENSMUSG00000059173
ENSMUSG00000059203
ENSMUSG00000059325
ENSMUSG00000059456
ENSMUSG00000059857
ENSMUSG00000059974
ENSMUSG00000060735
ENSMUSG00000061132
ENSMUSG00000061353
ENSMUSG00000061762
ENSMUSG00000061878
ENSMUSG00000062209
ENSMUSG00000062257
ENSMUSG00000062372
ENSMUSG00000062393
ENSMUSG00000062785
ENSMUSG00000062866
ENSMUSG00000063260
ENSMUSG00000063297
ENSMUSG00000063564
ENSMUSG00000063626
ENSMUSG00000064325
ENSMUSG00000066705
ENSMUSG00000067028
ENSMUSG00000067578
ENSMUSG00000067586
ENSMUSG00000067786
ENSMUSG00000068037
ENSMUSG00000068696
ENSMUSG00000068735
ENSMUSG00000068859
ENSMUSG00000069372
ENSMUSG00000070306
ENSMUSG00000070570
ENSMUSG00000070644
ENSMUSG00000070880
ENSMUSG00000071379
ENSMUSG00000073565
ENSMUSG00000074575
ENSMUSG00000074736
ENSMUSG00000074939
ENSMUSG00000074968
ENSMUSG00000075270
ENSMUSG00000075334
ENSMUSG00000075394
ENSMUSG00000076439
ENSMUSG00000085129
ENSMUSG00000090125
ENSMUSG00000091002
ENSMUSG00000091735
ENSMUSG00000092035
ENSMUSG00000095139
ENSMUSG00000097929
ENSMUSG00000118401
